EffectiveDate,IncludedQuantity,MeterCategory,MeterId,MeterName,MeterRates_0,MeterRates_100,MeterRates_1000,MeterRates_1000000,MeterRates_1000000000,MeterRates_10235,MeterRates_1024,MeterRates_10240,MeterRates_10240.0,MeterRates_102400,MeterRates_1024000,MeterRates_1048576,MeterRates_1048576.0,MeterRates_1140,MeterRates_1500,MeterRates_153595,MeterRates_153600,MeterRates_153600.0,MeterRates_16500,MeterRates_1766500,MeterRates_1980000,MeterRates_20,MeterRates_20000,MeterRates_200000,MeterRates_20480,MeterRates_2487.5,MeterRates_25,MeterRates_250,MeterRates_25600,MeterRates_266500,MeterRates_2999900,MeterRates_499000,MeterRates_499900,MeterRates_5,MeterRates_5.0,MeterRates_500,MeterRates_51195,MeterRates_511995,MeterRates_5120,MeterRates_51200,MeterRates_51200.0,MeterRates_512000,MeterRates_512000.0,MeterRates_5120000,MeterRates_5242880,MeterRates_5242880.0,MeterRates_5999900,MeterRates_6500,MeterRates_66500,MeterRates_87.5,MeterRates_90,MeterRates_95,MeterRates_950000,MeterRates_99000,MeterRates_995,MeterRates_9950000,MeterRates_9980000,MeterRates_99900,MeterRates_9999900,MeterRegion,MeterSubCategory,MeterTags_0,Unit
2014-11-01T00:00:00Z,0,Data Services,308f1f90-6cda-4052-be7c-edf767865911,Standard S4 Secondary Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,SQL Database,None,Days
2015-10-01T00:00:00Z,0,Cloud Services,4fae75c3-3a6a-4803-bf68-84315c2222fd,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP East,Standard_D4 Cloud Services,None,Hours
2015-10-01T00:00:00Z,0,Virtual Machines,3a749b90-5da3-4f41-94c3-9caa315e7eea,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,Standard_D2 VM (Windows),None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,a7dbe155-d28f-47f0-b926-1edb31c80147,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,D12 HDInsight,None,Hours
2014-11-01T00:00:00Z,5,Networking,c089a13a-9dd0-44b5-aa9e-44a77bbd6788,Data Transfer Out (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 3,,None,GB
2015-10-01T00:00:00Z,0,Virtual Machines,4a6a2258-2b7c-421f-a87a-1c9da19eac5d,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_D3 VM,None,Hours
2015-09-01T00:00:00Z,0,Cloud Services,f7490587-0839-4f3b-9736-c7b0329e8968,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,A11 Cloud Services,None,Hours
2015-06-01T00:00:00Z,0,Storage,6ecded8f-3f77-48d7-9fbe-001df000546f,Premium Storage - Page Blob/P30 (Units),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East,Locally Redundant,None,Units
2015-05-01T00:00:00Z,0,Networking,cc143740-dafd-4586-b1cf-f07c5665a1be,Application Gateway Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East,Basic Application Gateway (Large),None,Hours
2014-11-01T00:00:00Z,0,Data Services,4ac0b0bc-7537-40bf-8a97-33dbac709c59,Standard S4 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,SQL Database,None,Days
2014-05-01T00:00:00Z,0,Virtual Machines,893f0c95-434d-4f9b-8c26-5f88cd3aa703,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,A5 VM (Windows),None,Hours
2014-02-11T00:00:00Z,0,Linux Support,0204158c-944a-4a56-ade0-9cf6e06d7512,Standard VM Support Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,S OpenLogic,Third Party,Hours
2015-09-01T00:00:00Z,0,Networking,d6775764-05f3-4ab6-9424-088f1934cda3,Unlimited Data - 200 Mbps,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 1,ExpressRoute,None,Connections
2014-02-11T00:00:00Z,0,Virtual Machines,db34174d-62aa-456a-b7c3-d3872aaa389c,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US Central,BASIC.A0 VM,None,Hours
2014-02-11T00:00:00Z,0,Virtual Machines,96b76006-b409-4d24-b20b-0e464b89bf23,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,BASIC.A1 VM (Windows),None,Hours
2014-10-01T00:00:00Z,0,Virtual Machines,5cc745aa-756c-4d5f-a45c-d80ae3d24bdd,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_G5 VM (Windows),None,Hours
2014-10-01T00:00:00Z,0,Virtual Machines,39717796-ac8f-4226-a43e-83cf82da029e,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,A11 VM,None,Hours
2014-04-01T00:00:00Z,0,Data Services,eb0aaca4-70df-40c0-a1d6-ceddd8acb215,Premium P2 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,SQL Database,None,Days
2015-05-01T00:00:00Z,0,Data Services,99f367c4-70a5-4595-a7f0-fb38478c9cff,Standard S2 Search Hour,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Search,None,Hours
2014-01-01T00:00:00Z,0,Virtual Machines,27323670-7f53-4428-9c37-8d6d2a7831b7,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,A9 VM,None,Hours
2015-07-01T00:00:00Z,0,Data Services,96558206-8bf3-43fb-9474-6d0ce733482a,Premium P4 Secondary Active Geo Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,SQL Database,None,Days
2015-10-01T00:00:00Z,0,CDN,4d555982-7f9a-4884-a128-780030263ab5,Premium CDN Data Transfer - S1 (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 1,,None,GB
2014-02-11T00:00:00Z,0,Linux Support,35cf86f6-7923-4cb6-9867-4fe57ff87ed3,Standard VM Support Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,A9 OpenLogic,Third Party,Hours
2016-02-01T00:00:00Z,0,Cloud Services,901477a2-298a-4850-bca2-56909368deca,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP East,Standard_D11_v2 Cloud Services,None,Hours
2013-12-01T00:00:00Z,0,Cloud Services,e326f0f7-e9c7-4ece-8fb1-c85cd05021eb,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US Central,A5 Cloud Services,None,Hours
2015-06-01T00:00:00Z,0,Virtual Machines,665241a9-7f23-4c04-99fc-541faa97aabb,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,USGov,BASIC.A4 VM,None,Hours
2015-09-01T00:00:00Z,0,Networking,74361c94-a459-4564-b3d2-dd8dfd79e704,Metered Data - 1 Gbps,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 1,ExpressRoute,None,Connections
2015-10-01T00:00:00Z,0,Virtual Machines,829db521-5386-4636-8c73-3a201f3d2caa,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,Standard_D14 VM,None,Hours
2016-02-01T00:00:00Z,0,Cloud Services,15381d5f-c3ad-43c9-824b-9463db008a67,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,Standard_D4_v2 Cloud Services,None,Hours
2016-02-01T00:00:00Z,0,Virtual Machines,d5a81ebd-6435-4b0f-9ab1-6c0d0dd6eed0,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_D2_v2 VM,None,Hours
2014-11-01T00:00:00Z,0,Data Services,ebf88dfe-e397-4979-82f4-34ec95b1e3ef,Standard S4 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,SQL Database,None,Days
2013-11-01T00:00:00Z,0,Virtual Machines,ec2457ae-8775-48bf-8bdc-f1c94e96eb56,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East,A0 VM (Windows),None,Hours
2015-01-01T00:00:00Z,0,Virtual Machines,8dd19c05-21f6-4a09-99ca-c82fc6faa225,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU North,BASIC.A3 VM (Windows),None,Hours
2014-05-23T00:00:00Z,0,Service Bus,d5034e45-00c1-48c6-8c00-c866f788e033,Base Unit,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Standard Messaging,None,Units
2015-06-01T00:00:00Z,0,Virtual Machines,f2cef27e-51ad-4ce4-8ed3-a2333f6d47e7,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU North,Standard_G2 VM (Windows),None,Hours
2015-10-01T00:00:00Z,0,Virtual Machines,cca0599b-a1f0-4731-8e1c-73867b093ff8,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,Standard_D1 VM (Windows),None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,afb5c1d0-10c6-4580-a6a3-5da2b7cf41d8,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,D1 HDInsight (Non-Windows),None,Hours
2014-08-01T00:00:00Z,0,Storage,d8617238-d7b7-4eb3-ab46-8ea14cf88c6b,Standard IO - Page Blob/Disk (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,Geo Redundant,None,GB
2014-12-01T00:00:00Z,0,Virtual Machines,5b58638e-0b79-4774-bddf-d8debdcc44f1,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,A3 VM,None,Hours
